@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.RemoveUseless-M50.0-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute air numeric
@attribute pres numeric
@attribute rhum numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute WDIR numeric
@attribute WSPD numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute WTMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
0.862277,0.712644,0.807692,0.647887,0.338462,0.752089,0.255102,0.22179,0.290657,0.209011,0.704403,0.916168,0.841584,Media
0.8503,0.722861,0.769231,0.698189,0.4,0.746518,0.341837,0.307393,0.32872,0.217772,0.708176,0.91018,0.841584,Media
0.868263,0.738186,0.75,0.706237,0.410257,0.774373,0.418367,0.373541,0.290657,0.220275,0.724528,0.928144,0.841584,Media
0.856286,0.744572,0.730769,0.651911,0.402564,0.818942,0.265306,0.225681,0.20346,0.237797,0.735849,0.904192,0.841584,Baja
0.844311,0.757344,0.730769,0.619718,0.407692,0.796657,0.265306,0.217899,0.229066,0.20776,0.752201,0.904192,0.841584,Baja
0.8503,0.759898,0.711538,0.605634,0.441026,0.746518,0.158163,0.136187,0.290657,0.30413,0.758491,0.916168,0.841584,Baja
0.892217,0.772669,0.692308,0.609658,0.520513,0.707521,0.188776,0.155642,0.903806,0.206508,0.768553,0.886228,0.841584,Baja
0.868263,0.768838,0.788462,0.577465,0.517949,0.557103,0.183673,0.163424,0.821453,0.566959,0.771069,0.868263,0.841584,Media
0.874251,0.770115,0.826923,0.49497,0.574359,0.417827,0.209184,0.178988,0.635294,0.684606,0.769811,0.844311,0.841584,Media
0.886226,0.759898,0.884615,0.452716,0.610257,0.467967,0.265306,0.237354,0.635294,0.578223,0.76478,0.886228,0.841584,Media
0.946106,0.747126,0.884615,0.38833,0.620513,0.442897,0.326531,0.280156,0.544637,0.377972,0.762264,0.904192,0.851485,Media
0.928143,0.729246,0.942308,0.432596,0.610257,0.376045,0.423469,0.377432,0.635294,0.274093,0.74717,0.88024,0.841584,Media
0.886226,0.739464,0.980769,0.555332,0.576923,0.48468,0.239796,0.202335,0.544637,0.361702,0.735849,0.916168,0.841584,Media
0.862277,0.754789,0.903846,0.647887,0.5,0.629526,0.214286,0.182879,0.587543,0.428035,0.74717,0.904192,0.841584,Media
0.934132,0.780332,0.576923,0.686117,0.407692,0.793872,0.367347,0.322957,0.488581,0.332916,0.767296,0.91018,0.851485,Media
0.856286,0.804598,0.5,0.643863,0.410257,0.779944,0.234694,0.206226,0.488581,0.366708,0.794969,0.904192,0.851485,Media
0.844311,0.813538,0.615385,0.54326,0.464102,0.735376,0.081633,0.105058,0.587543,0.409262,0.813836,0.892216,0.841584,Baja
0.88024,0.816092,0.692308,0.442656,0.605128,0.35376,0.285714,0.241245,0.258131,0.386733,0.822642,0.892216,0.841584,Baja
0.91018,0.798212,0.903846,0.45674,0.705128,0.395543,0.423469,0.373541,0.258131,0.246558,0.810063,0.928144,0.841584,Baja
0.916166,0.794381,0.961538,0.486922,0.769231,0.465181,0.346939,0.307393,0.181315,0.225282,0.8,0.94012,0.841584,Media
0.916166,0.794381,0.903846,0.521127,0.766667,0.481894,0.479592,0.416342,0.258131,0.185232,0.788679,0.94012,0.841584,Media
0.946106,0.787995,0.807692,0.513079,0.797436,0.498607,0.505102,0.474708,0.37301,0.32791,0.784906,0.952096,0.841584,Media
1,0.767561,0.730769,0.472837,0.828205,0.45961,0.5,0.435798,0.37301,0.28786,0.768553,0.982036,0.851485,Moderada
0.91018,0.745849,0.884615,0.476861,0.810256,0.462396,0.494898,0.428016,0.37301,0.357947,0.749686,0.964072,0.851485,Moderada
0.916166,0.725415,0.884615,0.474849,0.815385,0.456825,0.515306,0.478599,0.425606,0.359199,0.730818,0.952096,0.851485,Moderada
0.904192,0.703704,0.923077,0.486922,0.751282,0.454039,0.494898,0.447471,0.488581,0.461827,0.708176,0.94012,0.851485,Moderada
0.94012,0.678161,0.884615,0.43662,0.78718,0.451253,0.47449,0.420233,0.488581,0.400501,0.689308,0.958084,0.861386,Moderada
0.862277,0.65645,1,0.492958,0.753846,0.451253,0.561224,0.509728,0.488581,0.321652,0.659119,0.964072,0.851485,Moderada
0.916166,0.650064,0.923077,0.458753,0.684615,0.442897,0.530612,0.470817,0.425606,0.370463,0.645283,0.97006,0.851485,Media
0.88024,0.650064,1,0.472837,0.658974,0.470752,0.357143,0.303502,0.488581,0.360451,0.646541,0.94012,0.851485,Media
0.928143,0.62069,0.923077,0.466801,0.674359,0.423398,0.44898,0.396887,0.425606,0.346683,0.620126,0.97006,0.851485,Media
0.844311,0.62069,0.961538,0.635815,0.676923,0.685237,0.382653,0.354086,0.635294,0.342929,0.61761,0.868263,0.851485,Moderada
0.862277,0.630907,0.788462,0.567404,0.625641,0.551532,0.352041,0.307393,0.689273,0.525657,0.631447,0.916168,0.841584,Moderada
0.8503,0.644955,0.788462,0.569417,0.571795,0.571031,0.295918,0.280156,0.750865,0.565707,0.640252,0.916168,0.841584,Media
0.8503,0.659004,0.769231,0.535211,0.515385,0.649025,0.22449,0.214008,0.750865,0.499374,0.683019,0.928144,0.861386,Moderada
0.856286,0.669221,0.769231,0.561368,0.517949,0.618384,0.229592,0.210117,0.689273,0.669587,0.671698,0.91018,0.851485,Media
0.826346,0.683269,0.807692,0.577465,0.448718,0.721448,0.239796,0.214008,0.635294,0.539424,0.680503,0.91018,0.851485,Media
0.808383,0.679438,0.75,0.559356,0.464102,0.635097,0.153061,0.163424,0.544637,0.593242,0.681761,0.91018,0.851485,Media
0.868263,0.679438,0.538462,0.549296,0.489743,0.696379,0.061224,0.058366,0.290657,0.433041,0.681761,0.922156,0.861386,Media
0.808383,0.63857,0.711538,0.490946,0.633333,0.51532,0.234694,0.198444,0.425606,0.503129,0.645283,0.91018,0.861386,Media
0.844311,0.577267,0.711538,0.426559,0.751282,0.451253,0.397959,0.354086,0.32872,0.259074,0.589937,0.898204,0.851485,Media
0.826346,0.500639,0.980769,0.39839,0.807692,0.456825,0.561224,0.533074,0.181315,0.261577,0.518239,0.874251,0.841584,Moderada
0.832336,0.425287,1,0.410463,0.751282,0.426184,0.668367,0.603113,0.37301,0.385482,0.449057,0.844311,0.841584,Moderada
0.898203,0.33461,1,0.414487,0.730769,0.479109,0.357143,0.330739,0.37301,0.443054,0.372327,0.904192,0.841584,Media
0.898203,0.254151,1,0.488934,0.8,0.392758,0.459184,0.439689,0.37301,0.331665,0.290566,0.916168,0.851485,Moderada
0.844311,0.222222,0.846154,0.67002,0.679487,0.45961,0.408163,0.36965,0.37301,0.360451,0.228931,0.928144,0.851485,Media
0.8503,0.272031,0.576923,0.847082,0.615385,0.64624,0.244898,0.206226,0.290657,0.382979,0.221384,0.934132,0.861386,MuyAlta
0.832336,0.37037,0.634615,0.865191,0.638462,0.729805,0.72449,0.696498,0.587543,0.436796,0.330818,0.814371,0.841584,MuyAlta
0.826346,0.469987,0.634615,0.839034,0.628205,0.688022,0.69898,0.649805,0.425606,0.560701,0.425157,0.868263,0.831683,MuyAlta
0.8503,0.538953,0.519231,0.712274,0.705128,0.62117,0.566327,0.501946,0.488581,0.509387,0.510692,0.892216,0.821782,Moderada
0.898203,0.581098,0.5,0.51509,0.635898,0.610028,0.352041,0.315175,0.587543,0.50438,0.568553,0.898204,0.821782,Moderada
0.832336,0.551724,0.692308,0.402415,0.425641,0.428969,0.255102,0.217899,0.488581,0.56821,0.568553,0.88024,0.821782,Media
0.772456,0.54023,0.807692,0.549296,0.374359,0.334262,0.020408,0.031128,0.32872,0.451815,0.552201,0.772455,0.821782,Media
0.796406,0.577267,0.5,0.589537,0.423077,0.671309,0.188776,0.163424,0.488581,0.494368,0.571069,0.838323,0.821782,Media
0.814371,0.60281,0.480769,0.476861,0.448718,0.607242,0.127551,0.11284,0.37301,0.423029,0.601258,0.862275,0.831683,Media
0.826346,0.563218,0.557692,0.44668,0.361538,0.147632,0.096939,0.101167,0.37301,0.510638,0.58239,0.838323,0.821782,Media
0.796406,0.491699,0.730769,0.484909,0.215385,0.077994,0.362245,0.326848,0.37301,0.418023,0.524528,0.838323,0.821782,Media
0.76048,0.412516,0.615385,0.61167,0.120513,0.994429,0.505102,0.470817,0.125952,0.227785,0.451572,0.844311,0.811881,Media
0.712576,0.454662,0.730769,0.798793,0.341026,0.866295,0.566327,0.501946,0.229066,0.272841,0.432704,0.838323,0.811881,Moderada
0.772456,0.510856,0.538462,0.631791,0.502564,0.704735,0.423469,0.389105,0.32872,0.334168,0.491824,0.844311,0.811881,Media
0.784431,0.544061,0.423077,0.513079,0.55641,0.584958,0.270408,0.252918,0.488581,0.385482,0.543396,0.844311,0.811881,Media
0.82036,0.560664,0.403846,0.45674,0.523077,0.545961,0.178571,0.163424,0.37301,0.409262,0.56478,0.784431,0.80198,Media
0.88024,0.59387,0.384615,0.478873,0.494872,0.392758,0.05102,0.050584,0.258131,0.369212,0.685535,0.856287,0.841584,Media
0.856286,0.61175,0.423077,0.424547,0.433333,0.331476,0.142857,0.128405,0.258131,0.39174,0.626415,0.838323,0.831683,Baja
0.82036,0.616858,0.730769,0.368209,0.389744,0.147632,0.214286,0.178988,0.290657,0.369212,0.636478,0.838323,0.811881,Baja
0.8503,0.613027,0.711538,0.362173,0.276923,0.133705,0.331633,0.291829,0.258131,0.254068,0.642767,0.850299,0.811881,Baja
0.868263,0.595147,0.461538,0.38833,0.197436,0.075209,0.418367,0.365759,0.062976,0.150188,0.618868,0.856287,0.811881,Media
0.814371,0.572158,0.596154,0.404426,0.087179,0.052925,0.494898,0.439689,0.181315,0.150188,0.598742,0.838323,0.811881,Media
0.79042,0.55811,0.576923,0.581489,0.084616,1,0.556122,0.478599,0.160554,0.225282,0.573585,0.826347,0.80198,Media
0.826346,0.55811,0.519231,0.595573,0.097436,0.963788,0.530612,0.455253,0.229066,0.261577,0.574843,0.820359,0.792079,Media
0.844311,0.573436,0.634615,0.627767,0.164103,0.933148,0.464286,0.40856,0.258131,0.251564,0.578616,0.850299,0.80198,Media
0.8503,0.582375,0.711538,0.557344,0.25641,0.969359,0.377551,0.315175,0.258131,0.26408,0.589937,0.844311,0.792079,Media
0.8503,0.590038,0.730769,0.575453,0.182051,1,0.306122,0.2607,0.229066,0.297872,0.601258,0.838323,0.792079,Media
0.88024,0.609195,0.557692,0.503018,0.215385,0.064067,0.341837,0.29572,0.425606,0.386733,0.623899,0.916168,0.792079,Media
0.88024,0.627075,0.730769,0.460765,0.228205,0.036212,0.326531,0.276265,0.635294,0.36796,0.636478,0.904192,0.80198,Media
0.8503,0.62963,0.826923,0.434608,0.333333,0.050139,0.306122,0.284047,0.488581,0.483104,0.644025,0.88024,0.792079,Media
0.898203,0.609195,0.653846,0.503018,0.382051,0.091922,0.209184,0.18677,0.587543,0.461827,0.61761,0.838323,0.792079,Media
0.838323,0.581098,0.788462,0.450704,0.479487,0.272981,0.117347,0.11284,0.488581,0.481852,0.587421,0.856287,0.792079,Media
0.886226,0.545338,0.788462,0.426559,0.630769,0.504178,0.193878,0.163424,0.544637,0.576971,0.561006,0.856287,0.80198,Media
0.856286,0.521073,0.846154,0.503018,0.625641,0.37883,0.265306,0.233463,0.488581,0.410513,0.539623,0.850299,0.80198,Media
0.844311,0.510856,0.711538,0.557344,0.638462,0.387187,0.479592,0.40856,0.488581,0.256571,0.50566,0.820359,0.792079,Media
0.814371,0.503193,0.615385,0.50503,0.712821,0.548747,0.331633,0.284047,0.425606,0.290363,0.509434,0.862275,0.792079,Media
0.814371,0.457216,0.826923,0.470825,0.712821,0.431755,0.464286,0.420233,0.37301,0.299124,0.485535,0.88024,0.80198,Moderada
0.832336,0.435504,0.75,0.478873,0.648718,0.412256,0.494898,0.420233,0.37301,0.423029,0.464151,0.844311,0.80198,Moderada
0.814371,0.421456,0.692308,0.541247,0.630769,0.392758,0.372449,0.342412,0.587543,0.418023,0.437736,0.832335,0.80198,Moderada
0.832336,0.436782,0.596154,0.533199,0.517949,0.395543,0.229592,0.206226,0.425606,0.413016,0.437736,0.844311,0.792079,Media
0.868263,0.466156,0.634615,0.61167,0.353846,0.08078,0.367347,0.330739,0.425606,0.421777,0.464151,0.832335,0.811881,Media
0.82036,0.528736,0.692308,0.623743,0.223077,0.949861,0.489796,0.447471,0.37301,0.275344,0.530818,0.862275,0.80198,Media
0.808383,0.583653,0.615385,0.726358,0.271795,0.824513,0.464286,0.412451,0.37301,0.26408,0.576101,0.850299,0.792079,Media
0.808383,0.62069,0.538462,0.704225,0.364103,0.788301,0.464286,0.400778,0.37301,0.294118,0.606289,0.838323,0.80198,Media
0.826346,0.65645,0.596154,0.730382,0.374359,0.779944,0.44898,0.400778,0.37301,0.332916,0.628931,0.862275,0.80198,Moderada
0.766466,0.684547,0.538462,0.720322,0.379487,0.824513,0.622449,0.595331,0.37301,0.357947,0.67044,0.796407,0.792079,Moderada
0.718563,0.717752,0.403846,0.750503,0.315385,0.768802,0.581633,0.529183,0.488581,0.428035,0.69434,0.760479,0.782178,Moderada
0.772456,0.750958,0.288462,0.732394,0.312821,0.807799,0.581633,0.505837,0.37301,0.38423,0.724528,0.796407,0.782178,Moderada
0.76048,0.777778,0.326923,0.730382,0.246154,0.835655,0.530612,0.490272,0.425606,0.394243,0.757233,0.796407,0.772277,Moderada
0.724551,0.794381,0.307692,0.569417,0.3,0.89415,0.362245,0.326848,0.425606,0.441802,0.787421,0.754491,0.772277,Moderada
0.682636,0.799489,0.269231,0.492958,0.333333,0.977716,0.168367,0.171206,0.425606,0.403004,0.807547,0.736527,0.762376,Baja
0.694611,0.800766,0.192308,0.323944,0.489743,0.208914,0.219388,0.202335,0.37301,0.375469,0.803774,0.748503,0.762376,Baja
0.748503,0.780332,0.288462,0.245473,0.566667,0.325905,0.392857,0.350195,0.258131,0.202753,0.794969,0.784431,0.762376,Media
0.736526,0.722861,0.403846,0.134809,0.492308,0.289694,0.576531,0.505837,0.229066,0.214018,0.759748,0.760479,0.762376,Moderada
0.76048,0.590038,0.788462,0.022133,0.551282,0.286908,0.755102,0.66537,0.290657,0.34418,0.669182,0.766467,0.752475,MuyAlta
0.826346,0.422733,1,0.16499,0.664103,0.253482,0.943878,0.883268,0.488581,0.590738,0.500629,0.736527,0.742574,MuyAlta
0.922157,0.389527,0.692308,0.488934,0.930769,0.442897,0.438776,0.40856,0.587543,0.620776,0.408805,0.892216,0.732673,MuyAlta
0.868263,0.351213,0.673077,0.434608,0.966667,0.487465,0.494898,0.470817,0.544637,0.663329,0.369811,0.874251,0.742574,MuyAlta
0.844311,0.277139,0.807692,0.531187,0.979487,0.389972,0.719388,0.673152,0.544637,0.474343,0.284277,0.838323,0.732673,MuyAlta
0.814371,0.300128,0.826923,0.730382,0.764103,0.587744,0.790816,0.735409,0.544637,0.647059,0.250314,0.808383,0.722772,MuyAlta
0.79042,0.425287,0.615385,0.826962,0.469231,0.679666,0.515306,0.490272,0.635294,0.650814,0.383648,0.868263,0.722772,MuyAlta
0.766466,0.561941,0.384615,0.7666,0.441026,0.724234,0.647959,0.575875,0.544637,0.454318,0.52327,0.784431,0.712871,Moderada
0.718563,0.62963,0.538462,0.657948,0.64359,0.612813,0.494898,0.505837,0.544637,0.531915,0.605031,0.748503,0.712871,Moderada
0.76048,0.636015,0.75,0.537223,0.725641,0.562674,0.469388,0.40856,0.32872,0.382979,0.633962,0.796407,0.70297,Moderada
0.766466,0.606641,0.961538,0.517103,0.764103,0.493036,0.515306,0.451362,0.37301,0.354193,0.607547,0.832335,0.712871,Moderada
0.814371,0.533844,0.923077,0.476861,0.776923,0.454039,0.510204,0.463035,0.425606,0.381727,0.552201,0.838323,0.70297,Moderada
0.778443,0.453384,0.961538,0.661972,0.661539,0.543175,0.770408,0.715953,0.290657,0.369212,0.436478,0.88024,0.712871,Moderada
0.652696,0.53129,0.480769,0.796781,0.415385,0.763231,0.556122,0.540856,0.37301,0.390488,0.491824,0.688623,0.70297,Moderada
0.682636,0.615581,0.269231,0.762575,0.505128,0.724234,0.668367,0.599222,0.32872,0.390488,0.581132,0.676647,0.683168,Moderada
0.628743,0.678161,0.326923,0.762575,0.512821,0.718663,0.632653,0.599222,0.425606,0.423029,0.644025,0.622754,0.693069,MuyAlta
0.604791,0.716475,0.423077,0.71831,0.474359,0.729805,0.566327,0.529183,0.488581,0.546934,0.69434,0.640719,0.663366,Moderada
0.568863,0.740741,0.5,0.676056,0.479487,0.760446,0.403061,0.36965,0.544637,0.435544,0.727044,0.634731,0.673267,Moderada
0.574851,0.744572,0.384615,0.680081,0.428205,0.779944,0.290816,0.280156,0.425606,0.479349,0.734591,0.592814,0.663366,Moderada
0.550899,0.744572,0.25,0.61167,0.402564,0.724234,0.316327,0.361868,0.425606,0.379224,0.734591,0.598802,0.663366,Media
0.556886,0.736909,0.153846,0.559356,0.315385,0.963788,0.357143,0.330739,0.425606,0.460576,0.734591,0.580838,0.653465,Media
0.538923,0.726692,0.307692,0.503018,0.297436,0.883008,0.091837,0.132296,0.32872,0.394243,0.72956,0.592814,0.653465,Baja
0.580839,0.713921,0.326923,0.525151,0.297436,0.880223,0.244898,0.229572,0.32872,0.30413,0.722013,0.580838,0.663366,Baja
0.532936,0.702427,0.384615,0.448692,0.358974,0.153203,0.045918,0.062257,0.903806,0.339174,0.708176,0.586826,0.653465,Baja
0.538923,0.681992,0.403846,0.432596,0.369231,0.192201,0.081633,0.108949,0.258131,0.326658,0.695597,0.568862,0.653465,Baja
0.574851,0.65645,0.5,0.321932,0.397436,0.35376,0.188776,0.178988,0.903806,0.461827,0.674214,0.616766,0.653465,Baja
0.67066,0.59387,0.846154,0.279678,0.448718,0.295265,0.357143,0.326848,0.425606,0.123905,0.631447,0.688623,0.643564,Media
0.808383,0.524904,0.807692,0.273642,0.517949,0.309192,0.510204,0.459144,0.160554,0.198999,0.568553,0.760479,0.643564,Media
0.796406,0.435504,1,0.34004,0.692308,0.286908,0.535714,0.466926,0.229066,0.232791,0.460377,0.748503,0.643564,Media
0.814371,0.348659,1,0.484909,0.812821,0.448468,0.561224,0.51751,0.160554,0.257822,0.369811,0.826347,0.643564,Media
0.868263,0.326948,0.769231,0.583501,0.710256,0.498607,0.321429,0.280156,0.290657,0.276596,0.32327,0.814371,0.643564,Media
0.844311,0.315453,0.557692,0.569417,0.689744,0.529248,0.454082,0.404669,0.290657,0.325407,0.304403,0.814371,0.643564,Media
0.76048,0.312899,0.884615,0.535211,0.815385,0.518106,0.494898,0.486381,0.32872,0.418023,0.310692,0.790419,0.633663,MuyAlta
0.802396,0.309068,0.846154,0.478873,0.887179,0.48468,0.540816,0.486381,0.903806,0.698373,0.32327,0.820359,0.633663,MuyAlta
0.82036,0.278416,0.807692,0.539236,0.917949,0.479109,0.678571,0.649805,1,0.765957,0.284277,0.814371,0.633663,MuyAlta
0.796406,0.297573,0.807692,0.732394,0.733333,0.571031,0.596939,0.579767,1,0.881101,0.27044,0.796407,0.633663,MuyAlta
0.724551,0.394636,0.75,0.839034,0.638462,0.690808,0.72449,0.677043,0.903806,0.609512,0.362264,0.748503,0.633663,MuyAlta
0.724551,0.494253,0.673077,0.736418,0.625641,0.64624,0.530612,0.525292,0.689273,0.685857,0.460377,0.766467,0.623762,MuyAlta
0.736526,0.553001,0.576923,0.65996,0.666667,0.696379,0.321429,0.307393,0.750865,0.56821,0.527044,0.760479,0.623762,Moderada
0.7006,0.545338,0.730769,0.460765,0.666667,0.529248,0.321429,0.284047,0.635294,0.590738,0.558491,0.760479,0.623762,Moderada
0.736526,0.422733,0.923077,0.283702,0.669231,0.314763,0.484694,0.455253,0.635294,0.514393,0.479245,0.748503,0.623762,Moderada
0.724551,0.381865,0.884615,0.615694,0.679487,0.337047,0.581633,0.509728,0.290657,0.439299,0.383648,0.772455,0.623762,MuyAlta
0.598803,0.43295,0.711538,0.806841,0.68718,0.679666,0.770408,0.719844,0.37301,0.489362,0.415094,0.598802,0.613861,MuyAlta
0.568863,0.482759,0.288462,0.641851,0.635898,0.5961,0.377551,0.346304,0.544637,0.516896,0.471698,0.634731,0.60396,Moderada
0.562876,0.464879,0.153846,0.496982,0.551282,0.498607,0.22449,0.202335,0.425606,0.503129,0.475472,0.54491,0.60396,Media
0.586826,0.416347,0.288462,0.418511,0.379487,0.052925,0.22449,0.214008,0.37301,0.42428,0.440252,0.520958,0.594059,Moderada
0.616766,0.346105,0.596154,0.503018,0.117949,0.094708,0.617347,0.560311,0.290657,0.361702,0.374843,0.682635,0.60396,Moderada
0.706586,0.324393,0.615385,0.609658,0,0.988858,0.739796,0.692607,0.290657,0.387985,0.362264,0.670659,0.594059,MuyAlta
0.76048,0.335888,0.5,0.60161,0.017949,0.961003,0.714286,0.692607,0.37301,0.470588,0.358491,0.712575,0.584158,MuyAlta
0.772456,0.360153,0.5,0.480885,0.064103,0.094708,0.479592,0.459144,0.425606,0.57572,0.407547,0.724551,0.574257,MuyAlta
0.748503,0.38825,0.5,0.490946,0.153846,0.116992,0.413265,0.354086,0.587543,0.520651,0.432704,0.718563,0.574257,Moderada
0.712576,0.385696,0.557692,0.44668,0.135898,0.119777,0.494898,0.439689,0.488581,0.451815,0.436478,0.706587,0.574257,Moderada
0.682636,0.381865,0.730769,0.480885,0.115385,0.083565,0.484694,0.44358,0.425606,0.411765,0.422642,0.682635,0.574257,Moderada
0.694611,0.385696,0.653846,0.503018,0.138462,0.050139,0.520408,0.463035,0.425606,0.426783,0.418868,0.694611,0.564356,Moderada
0.706586,0.40613,0.692308,0.551308,0.174359,0.980501,0.556122,0.505837,0.425606,0.336671,0.426415,0.736527,0.564356,Moderada
0.682636,0.431673,0.711538,0.557344,0.220513,0.938719,0.596939,0.51751,0.37301,0.345432,0.43522,0.700599,0.564356,Moderada
0.688623,0.457216,0.711538,0.623743,0.333333,0.885794,0.556122,0.490272,0.32872,0.322904,0.446541,0.634731,0.564356,Media
0.664671,0.47765,0.596154,0.639839,0.374359,0.869081,0.505102,0.459144,0.290657,0.225282,0.465409,0.676647,0.554455,Media
0.646706,0.490421,0.673077,0.643863,0.492308,0.774373,0.479592,0.412451,0.160554,0.206508,0.484277,0.694611,0.554455,Baja
0.616766,0.481481,0.538462,0.539236,0.535897,0.735376,0.260204,0.233463,0.32872,0.216521,0.48805,0.670659,0.554455,Baja
0.562876,0.453384,0.519231,0.547284,0.566667,0.674095,0.096939,0.093385,0.587543,0.326658,0.469182,0.646707,0.544554,Baja
0.526946,0.425287,0.519231,0.460765,0.538462,0.401114,0.102041,0.097276,0.635294,0.49562,0.438994,0.664671,0.544554,Baja
0.544911,0.395913,0.461538,0.464789,0.535897,0.272981,0.163265,0.159533,0.635294,0.594493,0.408805,0.670659,0.554455,Media
0.610779,0.367816,0.519231,0.354125,0.510256,0.342618,0.234694,0.225681,0.821453,0.79975,0.384906,0.664671,0.554455,Media
0.658683,0.324393,0.576923,0.263581,0.430769,0.228412,0.377551,0.326848,0.689273,0.617021,0.367296,0.670659,0.544554,Media
0.7006,0.266922,0.692308,0.237425,0.335897,0.200557,0.540816,0.494163,0.635294,0.356696,0.332075,0.670659,0.544554,Moderada
0.7006,0.238825,0.807692,0.370221,0.35641,0.075209,0.785714,0.715953,0.20346,0.336671,0.256604,0.610778,0.544554,Moderada
0.718561,0.232439,0.788462,0.420523,0.451282,0.239554,0.362245,0.326848,0.37301,0.416771,0.242767,0.736527,0.544554,Moderada
0.688623,0.242656,0.884615,0.466801,0.489744,0.314763,0.326531,0.299611,0.544637,0.48811,0.250314,0.718563,0.544554,Moderada
0.694611,0.249042,0.807692,0.531187,0.433333,0.247911,0.102041,0.105058,0.544637,0.541927,0.245283,0.688623,0.544554,Moderada
0.724551,0.283525,0.692308,0.708249,0.361538,0.835655,0.22449,0.237354,0.544637,0.579474,0.260377,0.694611,0.554455,Moderada
0.616766,0.329502,0.711538,0.67002,0.45641,0.830084,0.505102,0.455253,0.32872,0.360451,0.31195,0.670659,0.544554,Moderada
0.479041,0.363985,0.711538,0.730382,0.5,0.699164,0.494898,0.439689,0.587543,0.399249,0.355975,0.60479,0.534653,Moderada
0.532934,0.378033,0.192308,0.531187,0.546154,0.593315,0.331633,0.287938,0.488581,0.435544,0.371069,0.586826,0.534653,Moderada
0.598801,0.344828,0.307692,0.301811,0.538462,0.362117,0.311224,0.299611,0.544637,0.546934,0.369811,0.592814,0.534653,Media
0.598801,0.287356,0.75,0.237425,0.410256,0.236769,0.346939,0.357977,0.425606,0.414268,0.343396,0.628743,0.534653,Media
0.604791,0.233716,0.884615,0.313883,0.25641,0.18663,0.423469,0.412451,0.425606,0.321652,0.295597,0.646707,0.524752,Moderada
0.640718,0.183908,0.807692,0.410463,0.238462,0.197772,0.469388,0.416342,0.425606,0.374218,0.226415,0.610778,0.524752,Moderada
0.652694,0.168582,0.730769,0.545272,0.289744,0.116992,0.352041,0.326848,0.425606,0.465582,0.21761,0.718563,0.534653,Moderada
0.616766,0.16986,0.75,0.62173,0.34359,0.066852,0.413265,0.392996,0.37301,0.406758,0.184906,0.676647,0.524752,Moderada
0.604791,0.205619,0.692308,0.754527,0.607692,0.635097,0.357143,0.33463,0.488581,0.541927,0.178616,0.652695,0.524752,Moderada
0.604789,0.265645,0.596154,0.641851,0.792308,0.56546,0.75,0.708171,0.425606,0.423029,0.247799,0.592814,0.514851,Moderada
0.586826,0.332056,0.461538,0.49497,0.748718,0.481894,0.617347,0.571984,0.37301,0.400501,0.350943,0.628743,0.514851,Moderada
0.544911,0.381865,0.442308,0.380282,0.520513,0.337047,0.316327,0.29572,0.425606,0.386733,0.418868,0.634731,0.50495,Media
0.616766,0.40613,0.307692,0.368209,0.292308,0.086351,0.47449,0.412451,0.544637,0.330413,0.445283,0.664671,0.50495,Moderada
0.682633,0.464879,0.5,0.414487,0.176923,0.066852,0.540816,0.474708,0.587543,0.342929,0.493082,0.682635,0.50495,Moderada
0.670658,0.524904,0.634615,0.478873,0.207692,0.050139,0.515306,0.439689,0.32872,0.305382,0.535849,0.688623,0.50495,Moderada
0.640718,0.58493,0.596154,0.490946,0.258974,0.008357,0.311224,0.268482,0.635294,0.418023,0.586164,0.676647,0.49505,Media
0.592814,0.61175,0.480769,0.531187,0.258974,0.997214,0.27551,0.252918,0.544637,0.385482,0.611321,0.652695,0.49505,Media
