@relation 'Altura-de-ola-weka.filters.unsupervised.attribute.Remove-R11,16,17-weka.filters.unsupervised.attribute.Remove-R14-weka.filters.unsupervised.attribute.Remove-V-R2,4,5,7,8,9,10,11,12,14-weka.filters.unsupervised.attribute.Remove-R4'

@attribute pres numeric
@attribute uwnd numeric
@attribute vwnd numeric
@attribute GST numeric
@attribute DPD numeric
@attribute APD numeric
@attribute PRES numeric
@attribute ATMP numeric
@attribute class {Baja,Media,Moderada,MuyAlta}

@data
102380,9.000002,-1.8,6.8,7.14,5.41,1022.8,14.7,Media
102260,9.6,-2.2,9,7.14,5.25,1021.9,14.3,Media
101880,7.3,0.9,6.8,6.67,5.23,1018.9,14.6,Baja
101490,3.500001,-0.2,1.7,7.14,5.17,1015.4,14,Baja
101230,1.800002,-4.599998,3.1,6.67,5.49,1013,14.2,Baja
101130,2.1,-4.4,4.7,7.14,5.17,1012.5,14.2,Baja
101060,2.1,-3.9,4.4,7.14,5.92,1011.1,14.6,Baja
100940,1.300002,-4.4,6.5,7.69,6.16,1010,13.9,Baja
100870,1.100002,-3.2,4.2,7.14,5.82,1008.7,14.8,Baja
100800,-2,-4.5,5.4,10,6.32,1008.6,15.1,Baja
100870,-4.5,-6.4,7.9,7.69,5.25,1009.6,14.9,Media
100900,-1.899998,-8.5,5.5,5.88,5.18,1010.6,15.1,Baja
100930,0.9,-9.9,8.5,7.14,4.91,1009.8,15.3,Media
100990,2.500001,-7.999999,7.4,8.33,5.4,1009.9,15.7,Media
100980,2.7,-4.999999,4.3,7.14,6.04,1010.3,15.3,Baja
100970,0.600003,-2,6.6,7.14,5.84,1010.1,15.3,Baja
101010,-0.9,-4.399999,8.6,7.14,4.45,1010.4,14.6,Media
101060,-0.999998,-5.3,8.4,8.33,5.12,1008.5,13.8,Baja
101180,-3.399998,-5.8,6.9,7.69,5.43,1011.8,14.6,Media
101160,-2.1,-7.5,9.1,7.14,5.02,1012.5,15,Media
101280,-1.599998,-7.1,9.1,4.76,4.5,1013.7,14.9,Baja
101350,0.800002,-7.4,8.2,5.26,4.18,1013.9,15.2,Baja
101480,3.300002,-5.4,6.1,12.12,4.58,1014.8,15.1,Baja
101540,6.200002,-5.4,8,12.12,4.03,1015.4,15.1,Baja
101640,6.200002,-2.6,6.9,3.85,3.73,1015.9,14.8,Baja
101680,8.1,-1.799999,6.5,4.35,3.78,1015.9,15,Baja
101820,7.600001,-1.8,8.6,3.85,3.72,1016.7,15.1,Baja
101730,8,-1.599997,8.5,5.26,4.37,1017,15,Baja
101870,7.5,-2.4,8.9,6.25,4.41,1018,15.1,Baja
101920,7.800002,-1.6,7.6,6.67,4.79,1018.7,15.3,Baja
101990,5,-1.2,5.8,6.25,4.36,1020,15.1,Baja
102050,4.000001,0.1,4.8,5.88,5.43,1019.8,14.9,Baja
101950,-0.199998,4.2,3.7,9.09,5.15,1020,14.8,Baja
101770,-1.1,8.700003,6.9,10,5.76,1018,15.1,Media
101460,-0.499998,9.3,9.5,10,5.54,1015.5,14.3,Media
101230,2.600002,6.100003,6.8,6.67,5.21,1011.7,14.8,Media
101080,4.800002,3.500003,3.5,10,5.76,1010.5,14.9,Baja
101000,8.900002,0.700002,7.6,6.25,5.18,1009.4,14.9,Media
100930,10.800001,-0.1,9.9,10,5.72,1009.1,14.6,Media
100860,13.700002,-1.499998,11.4,5.88,5.04,1008,15.4,Moderada
100930,14.600001,-0.299998,14.4,7.14,5.74,1008,15.3,Moderada
101090,13.7,0.700002,12.7,8.33,5.99,1009,15.4,Media
101100,11.400002,1.500002,10.5,7.14,5.59,1009.6,15.1,Media
101100,11.700002,1.5,11.1,7.14,5.23,1009.7,15.1,Media
101160,9.400002,2.4,9.3,7.14,5.47,1010.2,15.1,Media
101100,6.400003,6.200002,8.5,7.69,5.8,1009.8,15.1,Media
100830,8.200002,-0.099998,6.8,8.33,5.75,1007.6,13,Media
101110,11.6,-4.6,12.3,7.69,5.42,1009.3,14.8,Media
101490,12.200002,-1.7,10,7.69,5.61,1013.2,14.9,Media
101770,12.000002,-0.7,10.7,8.33,5.75,1015.8,15.4,Media
101940,7.9,1.3,8.7,8.33,5.78,1017.6,15.1,Media
101900,3.400002,4.200002,6.3,7.69,5.82,1018.9,14.9,Media
101610,-2.299999,8.100001,6.7,8.33,5.64,1017.2,14.7,Media
100780,-3,10.5,13.6,7.69,4.55,1010.4,13.5,Media
99980,7.400002,10.8,13,6.67,4.72,1000.7,15.5,Media
99590,14.1,-0.3,10.7,7.14,5.32,992.8,14.6,Moderada
100530,20.300001,-5.599998,20.3,6.67,6.04,999.8,14.4,MuyAlta
101030,17.400002,-0.1,17.7,9.09,6.94,1007.4,14.1,MuyAlta
101330,16.6,-0.299997,17.4,10,6.92,1009.3,14.1,MuyAlta
101490,17.500002,-1.9,16.1,10,7.1,1012.5,14.5,Moderada
101880,11.700002,-3.999999,13.7,10,6.86,1016.4,14.6,Moderada
102370,8.7,-5,10.8,10,7.11,1022.1,14.4,Moderada
102720,4.5,-3.499999,4.1,8.33,6.8,1026.2,14,Media
103010,2.100002,-0.399998,2.9,7.69,5.81,1029.3,13.9,Baja
103130,0.200002,5.200002,4.4,7.69,5.98,1030.9,14.4,Baja
103000,0.600002,9.000003,9.7,9.09,4.65,1030.1,14.4,Baja
102760,0.700002,11.600001,10.9,5.88,4.81,1027.3,14.5,Media
102420,2.400002,13.6,12.6,7.14,5.29,1023.8,14.8,Moderada
102100,3.800002,12.7,14.4,6.67,5.81,1019.9,15.8,Moderada
101870,6.3,10.800001,12.9,10.81,6.61,1016.8,15.3,Moderada
101650,7.1,7.300002,9.7,9.09,6.31,1015.7,14.7,Moderada
101610,7.7,3.800002,7.5,11.43,6.96,1015,14.7,Moderada
101540,5.3,2.600003,8.9,10,6.64,1014.5,14.6,Media
101590,5.9,0.8,7.9,10.81,6.33,1014.8,14.5,Media
101540,2,3.9,5.6,10,6.65,1014.5,14.4,Media
101300,-1,5.4,5.4,10,6.54,1013.8,14.3,Baja
100990,-1.699997,2.1,5.5,10,5.86,1010.2,13.7,Media
100830,6.000001,2.100002,12.2,9.09,4.77,1006.8,13.2,Baja
100870,5.400002,2.400002,4.3,10,5.53,1009.3,13.4,Media
100600,-0.999998,6.200002,7.6,7.69,5.75,1006.8,14.2,Media
100300,2,7.3,12.2,6.25,4.78,1002,14,Moderada
100420,11.300001,4.2,15.8,7.69,5.3,1000.7,13.8,Media
100530,7.1,7.400002,9.9,7.14,5.67,1003.9,14.1,Media
100340,2.900002,11.000002,10.1,7.14,5.64,1002.7,14.1,Media
99950,0.900002,7.8,7.7,10.81,6.16,1000.2,14.1,Moderada
99630,6.3,4.1,6.5,12.12,7.23,997.3,13.1,Moderada
99530,7.200002,3.8,3.2,11.43,7.51,995.9,13.3,Moderada
99590,8.1,1.2,5.6,12.12,7.85,995.7,13.3,Moderada
99940,8.200002,-0.4,5.8,11.43,7.64,998.4,13.6,Moderada
100160,9.100001,-0.399998,6.7,12.9,7.62,1001,14,Moderada
100360,7.900002,-3.2,7.4,10.81,7.7,1002.8,13.5,Media
100610,7.500001,-4.1,10.7,9.09,6.18,1004.8,13.3,Media
101000,5.300002,-6.5,5.7,10,6.92,1008.7,12.8,Media
101380,5.300002,-5.599997,9.6,10,6.2,1012.8,13.2,Media
101720,5.200002,-5.399999,7.4,10,6.38,1017.2,13.1,Media
102070,6.6,-4.799998,7.6,10,7.09,1019.8,13.1,Media
102330,5.000001,-5,6.9,10.81,7.42,1022.3,13.1,Media
102550,6.800002,-3.499999,7.7,10,6.76,1024.3,13.5,Media
102700,3.200001,-3.099998,5.3,9.09,6.59,1026.1,13.3,Media
102710,2.900002,3.000001,6.1,9.09,6.03,1026.6,13.4,Baja
102500,1.200001,5.900002,6.2,8.33,5.62,1025.7,13.4,Baja
102300,0.6,9.600003,9,5.88,4.64,1022.8,13.7,Media
101730,-2.1,14.200002,12.9,5,4.5,1018.2,13.9,Moderada
101170,-3.599998,18.5,17,7.69,6.03,1012.3,14.3,MuyAlta
100470,-4.4,17.000004,19.6,10.81,7.37,1006,13.8,MuyAlta
99490,-6.099998,15.9,20.1,11.43,7.76,996.2,13.7,MuyAlta
98650,1.200001,11.7,14.7,12.12,8.05,985.4,14.5,MuyAlta
99030,14.100001,-2.2,12.1,11.43,8.08,989.7,12.1,MuyAlta
99630,10.7,2,9.2,11.43,7.8,993.9,12.7,Moderada
99890,6.000001,5.2,9.9,9.09,7.06,997.2,13.2,Moderada
100050,6.900002,2.900002,7.5,10,7.66,999.7,12.6,Moderada
100260,9.200002,3,8,11.43,6.51,1002.3,12.9,Moderada
100510,7,4.6,7.2,10.81,7.23,1004.8,12.8,Moderada
100730,3.400002,7.300002,6.3,10,6.57,1006.7,12.5,Media
100660,1.4,8.300001,7.7,10.81,6.71,1006.6,11.9,Moderada
100700,7.100001,5.400002,12.7,10,6.85,1006,11.7,Media
100980,7.600001,0.900002,7.6,10,6.35,1008,11.9,Media
101250,6.100001,0,7,10,6.78,1010.9,12.8,Media
101360,5.2,0.8,4.2,9.09,6.12,1013.5,12.4,Media
101450,3.8,1.8,1.5,8.33,6.9,1014.6,12.2,Media
101440,2.700001,3.000003,4,9.09,6.57,1014.2,12.7,Media
101300,1.800003,1.200001,0.8,8.33,6.77,1012.6,12.7,Media
101220,3.700003,2.5,4.9,9.09,7.05,1011.1,10.5,Media
101170,7.8,0.700003,8.2,8.33,5.83,1011,11.4,Baja
101340,7.9,-1.1,7.2,16,5.8,1012.2,10.7,Baja
101570,9.100001,-1.4,7.8,5.26,4.86,1014.7,11.3,Baja
101710,5.2,3.7,9.6,16,5.69,1016.2,11.1,Media
101680,2.7,5.800003,7,7.14,5.8,1017,11.6,Baja
101640,-0.5,4.6,4.3,9.09,5.83,1017.1,10.7,Baja
101630,-1.2,0.300002,2.9,7.14,6.05,1017.7,11.1,Baja
101790,-2.8,-3.099998,5.8,7.69,6.24,1019.2,12,Media
102090,-3.199998,-8,8.7,9.09,6.23,1021.6,12.2,Media
102440,-5.199998,-10.399999,10.4,10,5.38,1025,12.4,Media
102740,-3.099998,-10.9,9.7,5.88,4.77,1028,12.4,Media
103050,-1.2,-10.399997,7.9,9.09,4.98,1030.6,11.7,Baja
103100,4,-9.099998,8.6,9.09,5.09,1031.3,11.8,Baja
103140,4.9,-7.3,8.5,5,4.67,1030.8,11.9,Baja
102980,7.200003,-6.3,8.9,5.56,4.87,1029.1,12.3,Baja
102870,4.400002,-7.2,8.4,7.14,4.52,1028.5,12.1,Baja
102790,0.3,-8.8,4.9,6.25,5.06,1028.5,11.8,Baja
102800,-1.9,-8,6.6,5.88,4.46,1029.2,12.1,Baja
102720,-0.999998,-7.699998,6.3,6.25,4.4,1027.8,12.6,Media
102550,-2.099998,-7.699997,5.3,8.33,5.74,1026.5,11.7,Baja
102280,-0.399998,-3.7,3,6.25,5.59,1023.2,11.5,Baja
102090,-0.799998,0.400002,2.7,5.88,5.56,1021,11.8,Baja
101620,-2.399998,7.500001,7.8,10,5.58,1016.8,12.2,Baja
101130,-4.599998,10.500002,10.5,4.17,4.36,1012.8,12.3,Moderada
100470,-5.199998,10.3,11.1,9.09,5.94,1006.7,12.3,Moderada
99960,-4.499997,5,9.8,10.81,6.5,1003.3,11.9,Media
99730,-3.3,1.3,8.1,7.69,6.1,1001.6,10.9,Moderada
99780,-3.5,-5.1,12.5,9.09,6.14,1000.9,11.3,Moderada
99950,-2.199998,-11.2,13.6,10,6.9,1002,11.3,MuyAlta
100340,-4.199998,-13.499998,14.2,12.12,6.78,1005.6,11.6,Moderada
100740,-0.699998,-11.6,10.8,9.09,6.88,1009.6,12.3,Moderada
101220,1.200003,-7.399999,6.2,8.33,6.46,1012.6,11.8,Media
101310,3.800002,-6,5.3,9.09,6.36,1013.4,11.6,Media
101590,6.700003,-5.1,7.4,7.69,6.04,1015.3,11.6,Media
101760,7.8,-4.1,8.7,7.69,6.08,1016.1,12.3,Media
101900,8.8,-3.699997,9,7.69,5.92,1017.9,11.9,Media
101930,7.500001,-3.499999,8.9,7.14,5.39,1018.2,11.5,Media
101890,6.7,-4.399999,7.2,7.14,5.06,1018.9,11.5,Baja
101940,5.700002,-5.4,6.7,7.14,5.27,1019,11.6,Baja
101940,1.700001,-3.499999,5.9,7.14,5.03,1019.6,11.4,Baja
101800,3.100002,-5.199998,6.3,6.25,4.77,1018.8,11.3,Baja
101850,1.600002,-3.499999,3.9,5,4.45,1018.9,11.2,Baja
101740,-0.199998,-5.399997,5.4,9.09,5.37,1018.4,11.4,Baja
101700,-3.2,-2.999997,3.2,9.09,4.58,1017.9,10.4,Baja
101580,-0.199998,-6.199997,7.7,3.85,4.22,1016.7,11.9,Baja
101650,-0.999998,-5.499999,7.6,5.26,4.25,1016.7,12.1,Baja
101640,0.500002,-7.299997,7.3,5,4.15,1017,11.9,Baja
101760,-1.399998,-6.899997,6.7,6.25,4.69,1017.8,11.6,Baja
101750,0.300002,-5.899999,6.4,6.67,4.88,1018.5,11.2,Baja
101790,-1,-4.599997,6.6,17.39,5.47,1018.4,11.3,Media
101830,0.100003,-3.399998,4.7,14.81,7.14,1019,11.5,Baja
101960,-1.799999,-1.1,4.9,14.81,7.89,1019.6,11.4,Media
102170,-2.199998,-1.3,2.1,13.79,8.3,1021.9,11,Media
102260,-3.8,1,4.3,17.39,9,1023.1,11.5,Media
102310,-3.799999,-0.2,4.8,16,10.7,1023.7,11.7,Media
102230,-6.599998,3.1,7.8,13.79,8.45,1023.2,11.3,Media
102150,-5.299998,5.000001,9.3,12.9,7.69,1022.7,11.4,Media
101940,-9.4,5.700002,10.8,12.12,4.96,1020.8,11.1,Media
101640,-11.099998,6.9,12.7,6.25,5.09,1018,11.6,Moderada
101310,-13.099998,9.9,14.2,9.09,5.92,1015.1,12,Moderada
100980,-12.7,10,17.7,8.33,6.21,1011.8,12.3,MuyAlta
100630,-12.899997,10.500002,18,8.33,6.68,1008.7,12.6,MuyAlta
100140,-16.5,9.5,18.8,10.81,6.77,1004.3,12.1,MuyAlta
99600,-16.099997,10.300001,18.9,10,7.22,999.5,12.1,MuyAlta
99430,-11.999998,10.600001,18.4,9.09,7.26,996.4,13,MuyAlta
99270,-9.799998,5.7,15.1,10,6.88,994.4,12.7,MuyAlta
98980,-7.899999,4.900002,15.1,10,7.45,991.1,12.3,MuyAlta
98930,-7.9,2.5,10.4,10.81,7.93,991.6,12.6,MuyAlta
98700,-10.199999,-3.5,15.2,10.81,7.76,989.4,11.4,MuyAlta
98480,-10.9,-3.5,16.9,10,7.55,987,10.9,MuyAlta
98470,-11.699999,-3.799999,16.3,11.43,8,986.3,11.4,Moderada
98520,-9.5,-2.8,12.9,10.81,6.82,986.9,10.9,Moderada
98550,-6.399999,-3.599998,9.3,10.81,7.48,987.3,11.2,Moderada
98640,-4.799998,-2.399998,8.8,8.33,6.41,987.3,11,Moderada
98720,-1.899998,-3.699998,7.4,13.79,7.7,987.8,11.1,Moderada
98730,-1.699998,-0.299998,8.4,11.43,7.01,988.1,10.9,Media
98710,1.3,-1.7,4.7,11.43,7.52,987.7,10.5,Media
98490,3.1,1.3,3,12.12,6.69,986,10.8,Media
98330,5.900002,0.2,3.9,11.43,7.61,983.8,10.7,Media
98110,4,1.8,1.4,12.12,7.39,982.1,10.2,Media
97970,5.300003,1.3,3.5,11.43,7.42,980.1,9.7,Media
98000,8.5,1.300002,5.4,10.81,6.52,978.7,10.6,Media
98060,11.200002,1.700003,11.3,8.33,5.79,978.6,10.2,Media
97990,8.000002,5.000001,5,10,6.37,979.6,9.8,Media
98140,10.2,3.400002,11.5,7.69,5.84,980,9.9,Moderada
98790,11.6,1.2,12,8.33,6.13,985.5,9.5,Moderada
99470,7.800002,0.3,11.7,11.43,7.32,992.5,9.2,Moderada
99880,2.600002,4.300002,5.4,12.9,7.86,998.4,9.5,Moderada
100050,3.000001,8.000003,9.7,11.43,7.4,1000.1,8.6,Moderada
100000,-3.199998,8.100001,9.5,9.09,6.62,1000.1,11,Moderada
99490,-11.9,12.000002,16.3,11.43,5.43,997.1,11.6,Moderada
99050,-9.1,10.200002,17.3,7.69,6,992.7,11.8,MuyAlta
98820,3.000001,6.400002,15,9.09,7.03,984.3,9.6,Moderada
99270,8.300001,9.100001,10.1,10,7.07,991.3,10.9,Moderada
99620,4.200002,7.600001,9.3,10,7.59,995.7,10.4,Moderada
99590,-4.1,4.6,6.1,10.81,7.27,997.6,10.8,Moderada
99510,-1.699998,0.800002,7.5,10,7.35,996,8.4,Moderada
99480,-2.8,0.600002,4.7,10,7.61,995.6,9.4,Moderada
99440,-2.2,-2.2,3.9,10.81,7.77,995.7,10.4,Moderada
99410,-3,-6.2,7.5,10.81,7.77,995.7,10.6,Media
99320,1.500002,-9.7,11.4,12.12,6.14,994.1,10.6,Media
99500,6.300002,-9.3,13,9.09,5.45,993.7,10.6,Media
99570,9,-7.399999,14.2,5.88,5.21,994.3,9.8,Media
99580,9,-5.399999,11.4,6.67,5.49,995.5,9.3,Media
99710,8.100001,-3.399998,6.4,7.69,5.6,996.8,8.4,Media
100010,3.100002,-3.199998,2.5,10,6.82,999.7,9,Media
100350,-0.199998,-3.899998,1.6,9.09,6.91,1003.8,9.9,Media
100780,-3.699998,-5.3,2.1,9.09,6.43,1008.6,10,Media
100990,-3.499999,-5.5,4.4,8.33,6.73,1011,10.3,Media
101100,-3.4,-6.499999,4.7,8.33,6.08,1011.7,10.7,Baja
101040,-1.999998,-8.799998,8.6,9.09,5.39,1011.1,10.7,Media
101070,-2.7,-9.199999,8.1,5.88,4.94,1011.6,10.4,Media
101040,-0.899998,-10.999998,9.9,6.67,5.15,1011.6,9.9,Media
101010,-1.399998,-10.8,12.1,6.25,5.07,1011.5,9.7,Media
100980,-0.9,-11.099998,9.9,6.25,5.33,1010.9,9,Media
100910,0.300002,-10.499998,8.2,7.14,5.23,1009.8,8.5,Media
100800,1.1,-10.799997,9.7,5.56,5.05,1008.6,9.4,Media
100820,-0.899998,-10.1,12.4,6.67,5.16,1008.4,8.3,Moderada
100890,-3.2,-9.6,9.9,9.09,6.37,1009.8,10.4,Moderada
101180,-4.199998,-6.599998,6.4,12.9,7.1,1011.3,10.6,Moderada
100870,-6.8,-3.299997,8,12.9,7.61,1009.9,10.5,Media
100460,-6.899999,-0.9,9.6,13.79,6.41,1006.3,10.6,Media
99930,-7.4,-1,10.1,12.9,6.59,1001.1,10.8,Media
99300,-9.2,2.700001,12.9,11.43,6.01,994.4,11.2,Moderada
98910,-6.499999,5.400002,12.7,7.14,5.71,990.2,11.2,Moderada
98990,-5.499999,7.300002,8.3,9.09,6.29,990.9,11.1,Moderada
99340,-7.199998,5.6,9.7,10.81,7.06,994.3,10.9,Moderada
100130,-5.999999,2.1,5.9,13.79,7.35,1000.7,11.1,Moderada
100830,-4.6,0.1,2.2,10.81,7.75,1008.3,11,Moderada
101290,-3.7,-0.8,3.6,12.9,7.08,1013.2,11.4,Moderada
101530,-2.899998,0.600002,4.6,11.43,8.56,1015.5,11.3,Moderada
101620,-2.5,0.300002,4.1,10,7.38,1016.6,10.8,Media
101570,-0.099997,0,4.4,10.81,8.53,1015.4,10.8,Media
101290,0.500002,1.6,3.8,10,7.54,1012.7,10,Media
101040,0.5,3,5.1,11.43,8.12,1010.7,10,Media
100690,-1.699998,4.3,3.5,14.81,8.1,1008.3,9.9,Moderada
100430,-1.5,2.2,2.9,13.79,9.36,1005.7,9.6,Media
100320,-4.1,1.4,5.8,12.9,8.06,1004.6,8.9,Moderada
100150,-2.4,2,7.7,12.9,8.8,1002.6,10,Media
99920,1.800002,3.8,6.7,12.9,6.53,999.8,9.7,Media
99740,0.700002,5.7,10.9,12.12,6.2,996.7,9.9,Media
99360,-4.199997,8.9,7.2,12.12,5.56,994.8,9.8,Media
98810,-3.399998,7.4,9,11.43,5.94,990.4,9.5,Moderada
98560,-1.799999,6.6,13.5,12.9,6.52,986.8,10.1,MuyAlta
98710,9.300001,2.500001,7.4,13.79,8.66,985.1,8.1,Moderada
98980,8.700002,2.4,10.6,11.43,7.39,988.6,9.2,Moderada
99290,6.300002,4.9,7.1,14.81,8.04,991.8,9.1,Moderada
99630,2.8,5.000003,10.1,13.79,8.16,996.1,8.3,Moderada
99910,-3,5.9,7,10.81,7.42,998.8,9,Moderada
99680,-7.2,-0.499998,7.3,12.9,7.55,998.4,9.6,Moderada
98710,-8.6,-8.899999,12.9,13.79,6.64,990.5,9.8,Moderada
97870,-6.4,-11.499998,19.8,7.14,6.01,982.5,8.3,MuyAlta
97760,5.7,-10.1,16.4,10,7.74,976.9,7.8,MuyAlta
98490,13.3,-5.1,16.9,10.81,6.74,981.5,8,Moderada
99270,9.1,0.100002,9.5,9.09,7.31,990.8,8.3,Moderada
99540,3.400002,-0.199998,5.9,13.79,8.7,994.8,8.9,Media
99280,-1.1,-6.3,7.7,11.43,7.61,994,9,Moderada
98720,0.1,-16.899998,12.7,11.43,7.48,989.7,8.9,Moderada
98370,8.700002,-16.599998,15.4,5.88,5.41,983.8,8.8,Moderada
98660,11.900002,-8.799998,15.6,7.14,5.84,985,8.8,Moderada
99270,7.900002,-1.499998,11.5,7.14,6.3,991.1,8.3,Moderada
99520,2.2,3,8.9,12.9,7.63,994.8,8.2,Moderada
99440,-1.699998,6.800002,7.2,12.9,7.79,994.6,9,Media
99110,-3.7,7.9,11,12.12,7.02,992.1,9,Moderada
98900,-8.499998,8.500002,14,11.43,5.62,989.9,6.9,Moderada
98530,-11.8,8.2,15.1,6.67,5.78,987.9,9.6,Moderada
98010,-16.799999,5.700002,17.8,7.69,6.05,984.6,10.6,MuyAlta
97380,-14.5,4.1,21,10,7.48,978.7,10.7,MuyAlta
97170,-6.899999,5.700002,21.9,11.43,8.81,965.1,10.1,MuyAlta
97490,-1.899998,13.500002,14.9,12.12,8.6,974.9,10.7,MuyAlta
97510,-2.299999,12.2,11.9,12.12,8.55,976.1,10.2,MuyAlta
97710,-1.099998,12.7,12.7,12.9,8.4,976.8,10.4,MuyAlta
97930,0.100002,14.000002,14.2,12.12,7.92,978.7,10.5,MuyAlta
98110,-0.699998,12.7,13.3,12.12,7.3,980.9,10.2,Moderada
98330,2.200003,7.500001,8.3,11.43,7.04,983.3,10.2,Moderada
98820,3.900002,6.300003,7.2,12.12,7.5,987.1,9.9,Moderada
99000,-9.199999,7.5,10.9,10.81,7.53,990.9,10.4,Moderada
98690,-12.8,11.900002,17.6,11.43,6.49,988.6,10.7,MuyAlta
98780,-2.399997,12.600001,13.1,10,6.97,987.9,10.5,MuyAlta
98600,-7.399997,4.500001,14.1,11.43,7.84,988.2,10.4,MuyAlta
98010,-0.099998,7.900002,3.9,12.12,9.23,978.8,9.3,MuyAlta
98240,-2.099998,14.4,12,11.43,9.32,981.4,9.2,MuyAlta
98090,-9.999998,15.200003,15.8,12.9,8.29,982.6,10.1,MuyAlta
97780,-6.9,16.300001,18.2,11.43,7.84,980.1,7.7,MuyAlta
97800,6.1,14.9,16.7,12.12,8.46,974.3,9.4,MuyAlta
98700,12.6,12.4,16.4,11.43,7.42,981.9,9.2,MuyAlta
99330,7.800002,10.600001,13.7,12.12,7.91,990.3,9.5,MuyAlta
99470,2.500001,8.800001,10,10.81,7.6,994,8.9,Moderada
99250,-6.499999,11.3,11,10,6.74,993.1,9.2,Moderada
98880,-3.5,12.000002,14.3,10,5.91,989.5,8.9,Moderada
98750,-4.599998,5.400002,11,9.09,6.31,988.2,9.7,Moderada
98170,-8.6,8.600001,14.9,9.09,6.06,984.1,9.4,Moderada
97840,4.600001,11.3,9.2,8.33,6.1,978,8.8,Moderada
98220,13.800001,12.900002,16.7,8.33,6.54,980.1,7.7,MuyAlta
98620,3.2,15,12.9,11.43,7.36,984.9,6.9,MuyAlta
98870,0.100002,15.3,17.2,11.43,7.54,987.5,7.6,MuyAlta
98960,3.000003,17.4,21.1,12.12,7.68,987.8,9.2,MuyAlta
99150,0.300002,15.400002,16.8,12.9,8.02,991,8.9,MuyAlta
99170,-1.399998,12.500002,15.4,12.9,8.28,990.9,8.6,MuyAlta
99240,1.300002,9.800001,7,12.9,7.53,992.6,8,Moderada
99370,2.400002,4.600001,4.6,10.81,7.58,994.4,8.1,Moderada
99480,-0.1,2.6,8.6,12.9,7.57,995.7,7.9,Moderada
99810,-1.8,-1.199998,6.1,12.9,7.81,998.3,8.6,Moderada
100370,-4.799997,-1.399998,11,12.9,7.09,1004.2,8.9,Moderada
100870,-6,-3.399998,9.6,12.12,7.84,1010.1,9.2,Moderada
101290,-7.5,-2.599998,7.3,11.43,7.05,1014.6,9,Media
101510,-4.699998,-2.499997,4.3,10,7.13,1016.6,8.8,Media
101670,-4.099998,-1.699997,2.6,9.09,6.46,1017.7,8.4,Media
101620,-1.799999,-1.699998,3.9,9.09,6.78,1017.4,8.1,Baja
101640,-2.5,-0.699998,4.9,8.33,5.72,1017.6,8.2,Baja
101620,-2.599998,-1.399998,5.7,7.14,5.68,1017.6,8,Baja
101710,-4.299998,0,4,16,6.28,1018.4,7.3,Baja
101670,-1.899998,1.800003,3.4,6.25,5.82,1017.4,7.7,Baja
101510,-4.199998,-0.299998,5.7,13.79,6.31,1016.3,7.5,Baja
101290,-6.7,-1.099998,6.3,12.12,5.35,1013.5,7.6,Baja
101130,-7.199998,-2.099998,8.2,10,5.62,1012.8,6.6,Media
101120,-3.399998,-2.8,3.7,10.81,6.22,1011.8,6.9,Media
101000,-1.299999,1.500002,4.6,10.81,7.02,1010.5,6.8,Media
100860,2.3,3.000001,5.4,11.43,7.42,1008.6,6.4,Media
100530,-0.399998,4.6,5.4,12.12,8.47,1006.2,6.6,Moderada
100230,-0.2,8.300001,8.3,12.9,8.5,1003,7.1,Moderada
99870,-3.499999,12.300001,11.7,12.12,6.73,999.5,7.1,Moderada
99510,-1.5,12.100001,15.6,11.43,5.87,995.3,7.8,Moderada
99160,-4.7,9.500002,17.1,7.69,6.21,991.3,7.8,Moderada
98830,-4.299998,8.500003,11.7,8.33,5.93,989.5,8.4,Moderada
98700,-3,5.3,5.8,11.43,7.27,988.2,8,Moderada
98520,-1.999998,3.100002,6.9,10,7.39,985.5,7.8,Moderada
98550,0.2,7.000001,8.8,10.81,7.58,985.1,6.9,Moderada
98850,0.000002,7.000001,9.8,10,7.13,988.9,7.6,Moderada
99070,-1.099998,6.2,6.9,10.81,8.14,992.2,7.9,Moderada
99100,1.900002,7.100001,8,12.9,7.46,992.8,7.9,Moderada
98980,1.3,8.8,12.1,12.9,7.5,990.1,8,Moderada
98780,-1.899998,7.000001,7.6,11.43,6.73,988.5,7.3,Media
98650,-6.699998,1.300002,9.4,10,6.2,989.1,8,Media
98810,-10.199999,-4.3,9.5,9.09,5.47,990.6,8.5,Media
99070,-9.099998,-5.999999,7.6,6.25,5.55,993.2,7.8,Moderada
99550,-7.7,-10.999998,11.6,11.43,6.74,996.4,8.2,Moderada
99860,-4.1,-11.199999,10.6,12.9,6.99,1000.1,8,Moderada
100360,1.2,-7.999999,7.1,12.12,7.4,1004.8,8.2,Moderada
100730,7,-4.3,9.5,12.12,7.31,1006.8,7.8,Media
100750,9.5,0.300002,10.2,12.12,6.33,1006,7.8,Moderada
99840,11.100003,8.800001,12,10,5.92,999.2,5.9,Moderada
99460,9.400002,-0.399998,6.3,10,7.05,994.2,6,MuyAlta
99700,8.2,-8,11.8,10,7.74,994.8,6.7,MuyAlta
99990,9.800001,-7.399999,12,10.81,7.8,1000.1,6.7,Moderada
100000,3.400002,1.700001,5.6,11.43,7.5,999.6,6.6,Moderada
99100,2.200001,14.5,17,10.81,6.28,991.7,7.2,Moderada
98350,19.900002,8.200002,15.1,9.09,6.16,982.2,7.7,MuyAlta
98060,21.000002,6.300002,18.8,10,7.51,979,6.8,MuyAlta
